design,partition,cohort_index,source_row_id,financial_year,larger_fire
temporal,validation,161919,169064,2020/21,1
temporal,validation,161920,169065,2020/21,1
temporal,validation,161921,169066,2020/21,0
temporal,validation,161922,169067,2020/21,0
temporal,validation,161923,169068,2020/21,0
temporal,validation,161924,169069,2020/21,1
temporal,validation,161925,169070,2020/21,0
temporal,validation,161926,169071,2020/21,0
temporal,validation,161927,169072,2020/21,0
temporal,validation,161928,169073,2020/21,0
temporal,validation,161929,169074,2020/21,1
temporal,validation,161930,169075,2020/21,0
temporal,validation,161931,169076,2020/21,0
temporal,validation,161932,169077,2020/21,1
temporal,validation,161933,169078,2020/21,0
temporal,validation,161934,169079,2020/21,1
temporal,validation,161935,169080,2020/21,1
temporal,validation,161936,169081,2020/21,0
temporal,validation,161937,169082,2020/21,0
temporal,validation,161938,169083,2020/21,0
temporal,validation,161939,169084,2020/21,0
temporal,validation,161940,169085,2020/21,0
temporal,validation,161941,169086,2020/21,0
temporal,validation,161942,169087,2020/21,0
temporal,validation,161943,169088,2020/21,0
temporal,validation,161944,169089,2020/21,0
temporal,validation,161945,169090,2020/21,1
temporal,validation,161946,169091,2020/21,0
temporal,validation,161947,169092,2020/21,0
temporal,validation,161948,169093,2020/21,0
temporal,validation,161949,169094,2020/21,1
temporal,validation,161950,169095,2020/21,0
temporal,validation,161951,169096,2020/21,1
temporal,validation,161952,169097,2020/21,0
temporal,validation,161953,169098,2020/21,0
temporal,validation,161954,169099,2020/21,0
temporal,validation,161955,169100,2020/21,1
temporal,validation,161956,169101,2020/21,0
temporal,validation,161957,169102,2020/21,0
temporal,validation,161958,169103,2020/21,0
temporal,validation,161959,169104,2020/21,0
temporal,validation,161960,169105,2020/21,0
temporal,validation,161961,169106,2020/21,0
temporal,validation,161962,169107,2020/21,0
temporal,validation,161963,169108,2020/21,1
temporal,validation,161964,169109,2020/21,0
temporal,validation,161965,169110,2020/21,1
temporal,validation,161966,169111,2020/21,0
temporal,validation,161967,169112,2020/21,0
temporal,validation,161968,169113,2020/21,0
temporal,validation,161969,169114,2020/21,0
temporal,validation,161970,169115,2020/21,1
temporal,validation,161971,169116,2020/21,1
temporal,validation,161972,169117,2020/21,1
temporal,validation,161973,169118,2020/21,0
temporal,validation,161974,169119,2020/21,0
temporal,validation,161975,169120,2020/21,0
temporal,validation,161976,169121,2020/21,0
temporal,validation,161977,169122,2020/21,0
temporal,validation,161978,169123,2020/21,0
temporal,validation,161979,169124,2020/21,0
temporal,validation,161980,169125,2020/21,0
temporal,validation,161981,169126,2020/21,0
temporal,validation,161982,169127,2020/21,1
temporal,validation,161983,169128,2020/21,0
temporal,validation,161984,169129,2020/21,1
temporal,validation,161985,169130,2020/21,0
temporal,validation,161986,169131,2020/21,0
temporal,validation,161987,169132,2020/21,0
temporal,validation,161988,169133,2020/21,0
temporal,validation,161989,169135,2020/21,0
temporal,validation,161990,169136,2020/21,0
temporal,validation,161991,169137,2020/21,0
temporal,validation,161992,169138,2020/21,0
temporal,validation,161993,169139,2020/21,0
temporal,validation,161994,169140,2020/21,0
temporal,validation,161995,169141,2020/21,0
temporal,validation,161996,169142,2020/21,0
temporal,validation,161997,169143,2020/21,1
temporal,validation,161998,169145,2020/21,1
temporal,validation,161999,169146,2020/21,1
temporal,validation,162000,169147,2020/21,0
temporal,validation,162001,169148,2020/21,1
temporal,validation,162002,169149,2020/21,0
temporal,validation,162003,169150,2020/21,0
temporal,validation,162004,169151,2020/21,0
temporal,validation,162005,169152,2020/21,1
temporal,validation,162006,169153,2020/21,0
temporal,validation,162007,169154,2020/21,1
temporal,validation,162008,169155,2020/21,0
temporal,validation,162009,169157,2020/21,0
temporal,validation,162010,169158,2020/21,1
temporal,validation,162011,169159,2020/21,0
temporal,validation,162012,169160,2020/21,0
temporal,validation,162013,169161,2020/21,0
temporal,validation,162014,169162,2020/21,1
temporal,validation,162015,169163,2020/21,0
temporal,validation,162016,169164,2020/21,1
temporal,validation,162017,169165,2020/21,0
temporal,validation,162018,169166,2020/21,0
temporal,validation,162019,169167,2020/21,1
temporal,validation,162020,169168,2020/21,0
temporal,validation,162021,169169,2020/21,1
temporal,validation,162022,169171,2020/21,0
temporal,validation,162023,169172,2020/21,0
temporal,validation,162024,169173,2020/21,0
temporal,validation,162025,169174,2020/21,0
temporal,validation,162026,169175,2020/21,1
temporal,validation,162027,169176,2020/21,0
temporal,validation,162028,169177,2020/21,0
temporal,validation,162029,169178,2020/21,0
temporal,validation,162030,169179,2020/21,1
temporal,validation,162031,169180,2020/21,0
temporal,validation,162032,169184,2020/21,1
temporal,validation,162033,169185,2020/21,0
temporal,validation,162034,169186,2020/21,0
temporal,validation,162035,169187,2020/21,0
temporal,validation,162036,169188,2020/21,1
temporal,validation,162037,169189,2020/21,1
temporal,validation,162038,169190,2020/21,0
temporal,validation,162039,169191,2020/21,0
temporal,validation,162040,169192,2020/21,1
temporal,validation,162041,169193,2020/21,0
temporal,validation,162042,169194,2020/21,0
temporal,validation,162043,169195,2020/21,0
temporal,validation,162044,169196,2020/21,0
temporal,validation,162045,169197,2020/21,0
temporal,validation,162046,169198,2020/21,1
temporal,validation,162047,169199,2020/21,0
temporal,validation,162048,169200,2020/21,1
temporal,validation,162049,169201,2020/21,0
temporal,validation,162050,169202,2020/21,1
temporal,validation,162051,169203,2020/21,1
temporal,validation,162052,169204,2020/21,0
temporal,validation,162053,169205,2020/21,1
temporal,validation,162054,169206,2020/21,0
temporal,validation,162055,169207,2020/21,1
temporal,validation,162056,169208,2020/21,1
temporal,validation,162057,169210,2020/21,0
temporal,validation,162058,169211,2020/21,0
temporal,validation,162059,169212,2020/21,0
temporal,validation,162060,169213,2020/21,0
temporal,validation,162061,169214,2020/21,1
temporal,validation,162062,169215,2020/21,1
temporal,validation,162063,169216,2020/21,0
temporal,validation,162064,169217,2020/21,1
temporal,validation,162065,169218,2020/21,1
temporal,validation,162066,169219,2020/21,1
temporal,validation,162067,169220,2020/21,1
temporal,validation,162068,169221,2020/21,1
temporal,validation,162069,169222,2020/21,0
temporal,validation,162070,169223,2020/21,0
temporal,validation,162071,169224,2020/21,0
temporal,validation,162072,169225,2020/21,0
temporal,validation,162073,169226,2020/21,0
temporal,validation,162074,169227,2020/21,1
temporal,validation,162075,169229,2020/21,1
temporal,validation,162076,169230,2020/21,0
temporal,validation,162077,169231,2020/21,0
temporal,validation,162078,169232,2020/21,0
temporal,validation,162079,169233,2020/21,0
temporal,validation,162080,169234,2020/21,0
temporal,validation,162081,169235,2020/21,1
temporal,validation,162082,169236,2020/21,0
temporal,validation,162083,169237,2020/21,0
temporal,validation,162084,169238,2020/21,0
temporal,validation,162085,169239,2020/21,0
temporal,validation,162086,169240,2020/21,1
temporal,validation,162087,169241,2020/21,1
temporal,validation,162088,169242,2020/21,0
temporal,validation,162089,169244,2020/21,1
temporal,validation,162090,169245,2020/21,0
temporal,validation,162091,169247,2020/21,0
temporal,validation,162092,169248,2020/21,0
temporal,validation,162093,169249,2020/21,0
temporal,validation,162094,169250,2020/21,0
temporal,validation,162095,169251,2020/21,1
temporal,validation,162096,169252,2020/21,1
temporal,validation,162097,169253,2020/21,0
temporal,validation,162098,169254,2020/21,0
temporal,validation,162099,169255,2020/21,0
temporal,validation,162100,169256,2020/21,0
temporal,validation,162101,169257,2020/21,1
temporal,validation,162102,169258,2020/21,0
temporal,validation,162103,169259,2020/21,0
temporal,validation,162104,169260,2020/21,1
temporal,validation,162105,169262,2020/21,0
temporal,validation,162106,169263,2020/21,0
temporal,validation,162107,169264,2020/21,0
temporal,validation,162108,169265,2020/21,1
temporal,validation,162109,169266,2020/21,0
temporal,validation,162110,169267,2020/21,0
temporal,validation,162111,169268,2020/21,0
temporal,validation,162112,169269,2020/21,0
temporal,validation,162113,169270,2020/21,1
temporal,validation,162114,169271,2020/21,0
temporal,validation,162115,169272,2020/21,1
temporal,validation,162116,169273,2020/21,0
temporal,validation,162117,169274,2020/21,1
temporal,validation,162118,169275,2020/21,0
temporal,validation,162119,169276,2020/21,0
temporal,validation,162120,169277,2020/21,0
temporal,validation,162121,169278,2020/21,0
temporal,validation,162122,169279,2020/21,0
temporal,validation,162123,169280,2020/21,1
temporal,validation,162124,169281,2020/21,0
temporal,validation,162125,169283,2020/21,0
temporal,validation,162126,169284,2020/21,0
temporal,validation,162127,169285,2020/21,0
temporal,validation,162128,169286,2020/21,1
temporal,validation,162129,169287,2020/21,1
temporal,validation,162130,169289,2020/21,1
temporal,validation,162131,169290,2020/21,1
temporal,validation,162132,169291,2020/21,1
temporal,validation,162133,169292,2020/21,0
temporal,validation,162134,169293,2020/21,1
temporal,validation,162135,169294,2020/21,0
temporal,validation,162136,169295,2020/21,0
temporal,validation,162137,169296,2020/21,1
temporal,validation,162138,169297,2020/21,1
temporal,validation,162139,169298,2020/21,0
temporal,validation,162140,169299,2020/21,1
temporal,validation,162141,169300,2020/21,0
temporal,validation,162142,169301,2020/21,0
temporal,validation,162143,169302,2020/21,0
temporal,validation,162144,169303,2020/21,0
temporal,validation,162145,169304,2020/21,0
temporal,validation,162146,169305,2020/21,0
temporal,validation,162147,169306,2020/21,1
temporal,validation,162148,169307,2020/21,1
temporal,validation,162149,169308,2020/21,1
temporal,validation,162150,169309,2020/21,1
temporal,validation,162151,169311,2020/21,1
temporal,validation,162152,169312,2020/21,1
temporal,validation,162153,169313,2020/21,1
temporal,validation,162154,169314,2020/21,1
temporal,validation,162155,169315,2020/21,0
temporal,validation,162156,169316,2020/21,0
temporal,validation,162157,169317,2020/21,0
temporal,validation,162158,169318,2020/21,0
temporal,validation,162159,169319,2020/21,0
temporal,validation,162160,169320,2020/21,0
temporal,validation,162161,169321,2020/21,1
temporal,validation,162162,169322,2020/21,0
temporal,validation,162163,169323,2020/21,1
temporal,validation,162164,169324,2020/21,1
temporal,validation,162165,169325,2020/21,0
temporal,validation,162166,169326,2020/21,1
temporal,validation,162167,169327,2020/21,1
temporal,validation,162168,169328,2020/21,1
temporal,validation,162169,169329,2020/21,0
temporal,validation,162170,169331,2020/21,1
temporal,validation,162171,169332,2020/21,1
temporal,validation,162172,169333,2020/21,0
temporal,validation,162173,169334,2020/21,1
temporal,validation,162174,169335,2020/21,1
temporal,validation,162175,169336,2020/21,0
temporal,validation,162176,169337,2020/21,0
temporal,validation,162177,169338,2020/21,1
temporal,validation,162178,169339,2020/21,1
temporal,validation,162179,169340,2020/21,1
temporal,validation,162180,169341,2020/21,0
temporal,validation,162181,169342,2020/21,0
temporal,validation,162182,169343,2020/21,0
temporal,validation,162183,169344,2020/21,1
temporal,validation,162184,169345,2020/21,1
temporal,validation,162185,169346,2020/21,0
temporal,validation,162186,169347,2020/21,0
temporal,validation,162187,169348,2020/21,0
temporal,validation,162188,169349,2020/21,0
temporal,validation,162189,169350,2020/21,0
temporal,validation,162190,169351,2020/21,0
temporal,validation,162191,169352,2020/21,1
temporal,validation,162192,169353,2020/21,0
temporal,validation,162193,169354,2020/21,0
temporal,validation,162194,169355,2020/21,0
temporal,validation,162195,169356,2020/21,0
temporal,validation,162196,169357,2020/21,0
temporal,validation,162197,169358,2020/21,0
temporal,validation,162198,169359,2020/21,1
temporal,validation,162199,169360,2020/21,1
temporal,validation,162200,169361,2020/21,1
temporal,validation,162201,169362,2020/21,0
temporal,validation,162202,169364,2020/21,1
temporal,validation,162203,169365,2020/21,0
temporal,validation,162204,169366,2020/21,1
temporal,validation,162205,169367,2020/21,1
temporal,validation,162206,169368,2020/21,0
temporal,validation,162207,169369,2020/21,0
temporal,validation,162208,169370,2020/21,0
temporal,validation,162209,169371,2020/21,1
temporal,validation,162210,169372,2020/21,0
temporal,validation,162211,169373,2020/21,0
temporal,validation,162212,169374,2020/21,0
temporal,validation,162213,169375,2020/21,1
temporal,validation,162214,169376,2020/21,0
temporal,validation,162215,169377,2020/21,1
temporal,validation,162216,169379,2020/21,1
temporal,validation,162217,169380,2020/21,1
temporal,validation,162218,169381,2020/21,1
temporal,validation,162219,169382,2020/21,1
temporal,validation,162220,169383,2020/21,1
temporal,validation,162221,169384,2020/21,1
temporal,validation,162222,169386,2020/21,0
temporal,validation,162223,169387,2020/21,1
temporal,validation,162224,169388,2020/21,0
temporal,validation,162225,169389,2020/21,0
temporal,validation,162226,169390,2020/21,1
temporal,validation,162227,169391,2020/21,0
temporal,validation,162228,169392,2020/21,0
temporal,validation,162229,169393,2020/21,0
temporal,validation,162230,169394,2020/21,0
temporal,validation,162231,169395,2020/21,1
temporal,validation,162232,169396,2020/21,0
temporal,validation,162233,169397,2020/21,0
temporal,validation,162234,169398,2020/21,1
temporal,validation,162235,169399,2020/21,1
temporal,validation,162236,169400,2020/21,1
temporal,validation,162237,169401,2020/21,0
temporal,validation,162238,169402,2020/21,0
temporal,validation,162239,169403,2020/21,1
temporal,validation,162240,169404,2020/21,1
temporal,validation,162241,169405,2020/21,1
temporal,validation,162242,169406,2020/21,1
temporal,validation,162243,169407,2020/21,0
